S_No,Location,City,Zone_Type,DPCC_Day_Std_dB,DPCC_Night_Std_dB,Year,Month,Month_Name,Noise_Day_dB,Noise_Night_dB,Excess_Day_dB,Excess_Night_dB,Zone_Category
15,Ashok Vihar,Delhi,Residential,55,45,2023,2,Feb,67.43,56.27,12.43,11.27,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,3,Mar,67.87,56.59,12.87,11.59,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,4,Apr,68.7,56.86,13.7,11.86,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,5,May,69.01,56.95,14.01,11.95,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,6,Jun,68.82,56.68,13.82,11.68,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,7,Jul,68.34,56.53,13.34,11.53,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,8,Aug,68.64,56.46,13.64,11.46,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,9,Sep,67.93,56.51,12.93,11.51,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,10,Oct,68.11,56.94,13.11,11.94,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,11,Nov,67.64,56.34,12.64,11.34,High
15,Ashok Vihar,Delhi,Residential,55,45,2023,12,Dec,67.01,55.64,12.01,10.64,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,1,Jan,67.45,56.19,12.45,11.19,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,2,Feb,67.69,56.26,12.69,11.26,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,3,Mar,68.05,56.78,13.05,11.78,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,4,Apr,68.42,57.15,13.42,12.15,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,5,May,69.12,56.91,14.12,11.91,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,6,Jun,69.22,57.25,14.22,12.25,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,7,Jul,68.98,57.37,13.98,12.37,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,8,Aug,68.13,56.92,13.13,11.92,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,9,Sep,68.36,56.93,13.36,11.93,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,10,Oct,68.65,56.85,13.65,11.85,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,11,Nov,68.22,56.54,13.22,11.54,High
15,Ashok Vihar,Delhi,Residential,55,45,2024,12,Dec,67.97,56.3,12.97,11.3,High
16,Defence Colony,Delhi,Residential,55,45,2020,1,Jan,62.18,51.19,7.18,6.19,High
16,Defence Colony,Delhi,Residential,55,45,2020,2,Feb,61.72,51.1,6.72,6.1,High
16,Defence Colony,Delhi,Residential,55,45,2020,3,Mar,62.05,51.48,7.05,6.48,High
16,Defence Colony,Delhi,Residential,55,45,2020,4,Apr,62.97,52.1,7.97,7.1,High
16,Defence Colony,Delhi,Residential,55,45,2020,5,May,62.8,52.38,7.8,7.38,High
16,Defence Colony,Delhi,Residential,55,45,2020,6,Jun,63.28,52.43,8.28,7.43,High
16,Defence Colony,Delhi,Residential,55,45,2020,7,Jul,63.4,52.28,8.4,7.28,High
16,Defence Colony,Delhi,Residential,55,45,2020,8,Aug,62.63,51.72,7.63,6.72,High
16,Defence Colony,Delhi,Residential,55,45,2020,9,Sep,61.96,51.66,6.96,6.66,High
16,Defence Colony,Delhi,Residential,55,45,2020,10,Oct,62.65,51.8,7.65,6.8,High
16,Defence Colony,Delhi,Residential,55,45,2020,11,Nov,62.37,51.72,7.37,6.72,High
16,Defence Colony,Delhi,Residential,55,45,2020,12,Dec,61.74,51.17,6.74,6.17,High
16,Defence Colony,Delhi,Residential,55,45,2021,1,Jan,63.14,52.49,8.14,7.49,High
16,Defence Colony,Delhi,Residential,55,45,2021,2,Feb,63.03,52.88,8.03,7.88,High
16,Defence Colony,Delhi,Residential,55,45,2021,3,Mar,63.88,53.0,8.88,8.0,High
16,Defence Colony,Delhi,Residential,55,45,2021,4,Apr,64.48,53.25,9.48,8.25,High
16,Defence Colony,Delhi,Residential,55,45,2021,5,May,64.84,53.46,9.84,8.46,High
16,Defence Colony,Delhi,Residential,55,45,2021,6,Jun,64.65,53.67,9.65,8.67,High
16,Defence Colony,Delhi,Residential,55,45,2021,7,Jul,64.11,53.32,9.11,8.32,High
16,Defence Colony,Delhi,Residential,55,45,2021,8,Aug,64.09,53.06,9.09,8.06,High
16,Defence Colony,Delhi,Residential,55,45,2021,9,Sep,63.87,52.62,8.87,7.62,High
16,Defence Colony,Delhi,Residential,55,45,2021,10,Oct,63.96,53.22,8.96,8.22,High
16,Defence Colony,Delhi,Residential,55,45,2021,11,Nov,63.84,52.69,8.84,7.69,High
16,Defence Colony,Delhi,Residential,55,45,2021,12,Dec,63.52,52.33,8.52,7.33,High
16,Defence Colony,Delhi,Residential,55,45,2022,1,Jan,64.34,53.19,9.34,8.19,High
16,Defence Colony,Delhi,Residential,55,45,2022,2,Feb,64.14,53.66,9.14,8.66,High
16,Defence Colony,Delhi,Residential,55,45,2022,3,Mar,64.6,53.88,9.6,8.88,High
16,Defence Colony,Delhi,Residential,55,45,2022,4,Apr,65.55,53.77,10.55,8.77,High
16,Defence Colony,Delhi,Residential,55,45,2022,5,May,65.95,54.05,10.95,9.05,High
16,Defence Colony,Delhi,Residential,55,45,2022,6,Jun,65.87,54.35,10.87,9.35,High
16,Defence Colony,Delhi,Residential,55,45,2022,7,Jul,65.37,54.16,10.37,9.16,High
16,Defence Colony,Delhi,Residential,55,45,2022,8,Aug,65.3,53.45,10.3,8.45,High
16,Defence Colony,Delhi,Residential,55,45,2022,9,Sep,65.23,53.37,10.23,8.37,High
16,Defence Colony,Delhi,Residential,55,45,2022,10,Oct,65.36,54.13,10.36,9.13,High
16,Defence Colony,Delhi,Residential,55,45,2022,11,Nov,64.53,53.52,9.53,8.52,High
16,Defence Colony,Delhi,Residential,55,45,2022,12,Dec,63.92,53.16,8.92,8.16,High
16,Defence Colony,Delhi,Residential,55,45,2023,1,Jan,64.42,53.56,9.42,8.56,High
16,Defence Colony,Delhi,Residential,55,45,2023,2,Feb,65.03,53.88,10.03,8.88,High
16,Defence Colony,Delhi,Residential,55,45,2023,3,Mar,65.16,53.96,10.16,8.96,High
16,Defence Colony,Delhi,Residential,55,45,2023,4,Apr,65.28,54.04,10.28,9.04,High
16,Defence Colony,Delhi,Residential,55,45,2023,5,May,66.24,54.72,11.24,9.72,High
16,Defence Colony,Delhi,Residential,55,45,2023,6,Jun,65.89,54.48,10.89,9.48,High
16,Defence Colony,Delhi,Residential,55,45,2023,7,Jul,65.79,54.36,10.79,9.36,High
16,Defence Colony,Delhi,Residential,55,45,2023,8,Aug,65.3,54.18,10.3,9.18,High
16,Defence Colony,Delhi,Residential,55,45,2023,9,Sep,65.18,54.0,10.18,9.0,High
16,Defence Colony,Delhi,Residential,55,45,2023,10,Oct,65.64,54.2,10.64,9.2,High
16,Defence Colony,Delhi,Residential,55,45,2023,11,Nov,65.09,53.88,10.09,8.88,High
16,Defence Colony,Delhi,Residential,55,45,2023,12,Dec,64.58,53.43,9.58,8.43,High
16,Defence Colony,Delhi,Residential,55,45,2024,1,Jan,64.94,54.12,9.94,9.12,High
16,Defence Colony,Delhi,Residential,55,45,2024,2,Feb,65.34,53.94,10.34,8.94,High
16,Defence Colony,Delhi,Residential,55,45,2024,3,Mar,65.97,54.33,10.97,9.33,High
16,Defence Colony,Delhi,Residential,55,45,2024,4,Apr,66.49,54.67,11.49,9.67,High
16,Defence Colony,Delhi,Residential,55,45,2024,5,May,66.47,54.89,11.47,9.89,High
16,Defence Colony,Delhi,Residential,55,45,2024,6,Jun,66.31,54.77,11.31,9.77,High
16,Defence Colony,Delhi,Residential,55,45,2024,7,Jul,66.0,54.73,11.0,9.73,High
16,Defence Colony,Delhi,Residential,55,45,2024,8,Aug,66.43,54.95,11.43,9.95,High
16,Defence Colony,Delhi,Residential,55,45,2024,9,Sep,65.96,54.5,10.96,9.5,High
16,Defence Colony,Delhi,Residential,55,45,2024,10,Oct,65.55,54.49,10.55,9.49,High
16,Defence Colony,Delhi,Residential,55,45,2024,11,Nov,65.5,54.18,10.5,9.18,High
16,Defence Colony,Delhi,Residential,55,45,2024,12,Dec,65.06,53.81,10.06,8.81,High
17,Dwaraka,Delhi,Residential,55,45,2020,1,Jan,61.81,51.75,6.81,6.75,High
17,Dwaraka,Delhi,Residential,55,45,2020,2,Feb,62.23,51.85,7.23,6.85,High
17,Dwaraka,Delhi,Residential,55,45,2020,3,Mar,63.62,52.02,8.62,7.02,High
17,Dwaraka,Delhi,Residential,55,45,2020,4,Apr,62.87,52.34,7.87,7.34,High
17,Dwaraka,Delhi,Residential,55,45,2020,5,May,64.08,52.99,9.08,7.99,High
17,Dwaraka,Delhi,Residential,55,45,2020,6,Jun,63.69,52.9,8.69,7.9,High
17,Dwaraka,Delhi,Residential,55,45,2020,7,Jul,63.48,52.48,8.48,7.48,High
17,Dwaraka,Delhi,Residential,55,45,2020,8,Aug,63.96,52.0,8.96,7.0,High
17,Dwaraka,Delhi,Residential,55,45,2020,9,Sep,63.16,52.29,8.16,7.29,High
17,Dwaraka,Delhi,Residential,55,45,2020,10,Oct,63.57,52.42,8.57,7.42,High
17,Dwaraka,Delhi,Residential,55,45,2020,11,Nov,63.08,52.02,8.08,7.02,High
17,Dwaraka,Delhi,Residential,55,45,2020,12,Dec,62.47,51.63,7.47,6.63,High
17,Dwaraka,Delhi,Residential,55,45,2021,1,Jan,63.86,52.73,8.86,7.73,High
17,Dwaraka,Delhi,Residential,55,45,2021,2,Feb,63.99,52.99,8.99,7.99,High
17,Dwaraka,Delhi,Residential,55,45,2021,3,Mar,64.78,53.39,9.78,8.39,High
17,Dwaraka,Delhi,Residential,55,45,2021,4,Apr,64.46,53.85,9.46,8.85,High
17,Dwaraka,Delhi,Residential,55,45,2021,5,May,64.97,53.67,9.97,8.67,High
17,Dwaraka,Delhi,Residential,55,45,2021,6,Jun,65.25,54.27,10.25,9.27,High
17,Dwaraka,Delhi,Residential,55,45,2021,7,Jul,64.47,54.33,9.47,9.33,High
17,Dwaraka,Delhi,Residential,55,45,2021,8,Aug,64.96,53.54,9.96,8.54,High
17,Dwaraka,Delhi,Residential,55,45,2021,9,Sep,64.49,53.46,9.49,8.46,High
17,Dwaraka,Delhi,Residential,55,45,2021,10,Oct,64.83,53.73,9.83,8.73,High
17,Dwaraka,Delhi,Residential,55,45,2021,11,Nov,64.54,53.32,9.54,8.32,High
17,Dwaraka,Delhi,Residential,55,45,2021,12,Dec,63.75,52.87,8.75,7.87,High
17,Dwaraka,Delhi,Residential,55,45,2022,1,Jan,64.65,53.73,9.65,8.73,High
17,Dwaraka,Delhi,Residential,55,45,2022,2,Feb,65.05,53.11,10.05,8.11,High
17,Dwaraka,Delhi,Residential,55,45,2022,3,Mar,65.66,54.14,10.66,9.14,High
17,Dwaraka,Delhi,Residential,55,45,2022,4,Apr,65.9,54.22,10.9,9.22,High
17,Dwaraka,Delhi,Residential,55,45,2022,5,May,66.48,54.69,11.48,9.69,High
17,Dwaraka,Delhi,Residential,55,45,2022,6,Jun,66.21,54.78,11.21,9.78,High
17,Dwaraka,Delhi,Residential,55,45,2022,7,Jul,65.76,54.12,10.76,9.12,High
17,Dwaraka,Delhi,Residential,55,45,2022,8,Aug,65.54,54.37,10.54,9.37,High
17,Dwaraka,Delhi,Residential,55,45,2022,9,Sep,65.74,54.2,10.74,9.2,High
17,Dwaraka,Delhi,Residential,55,45,2022,10,Oct,65.88,54.4,10.88,9.4,High
17,Dwaraka,Delhi,Residential,55,45,2022,11,Nov,65.24,54.09,10.24,9.09,High
17,Dwaraka,Delhi,Residential,55,45,2022,12,Dec,65.0,53.75,10.0,8.75,High
17,Dwaraka,Delhi,Residential,55,45,2023,1,Jan,65.4,53.94,10.4,8.94,High
17,Dwaraka,Delhi,Residential,55,45,2023,2,Feb,65.39,54.21,10.39,9.21,High
17,Dwaraka,Delhi,Residential,55,45,2023,3,Mar,65.89,54.22,10.89,9.22,High
17,Dwaraka,Delhi,Residential,55,45,2023,4,Apr,66.26,54.45,11.26,9.45,High
17,Dwaraka,Delhi,Residential,55,45,2023,5,May,66.43,54.77,11.43,9.77,High
17,Dwaraka,Delhi,Residential,55,45,2023,6,Jun,66.6,54.94,11.6,9.94,High
17,Dwaraka,Delhi,Residential,55,45,2023,7,Jul,65.93,54.74,10.93,9.74,High
17,Dwaraka,Delhi,Residential,55,45,2023,8,Aug,66.1,54.34,11.1,9.34,High
17,Dwaraka,Delhi,Residential,55,45,2023,9,Sep,66.06,54.59,11.06,9.59,High
17,Dwaraka,Delhi,Residential,55,45,2023,10,Oct,65.7,54.45,10.7,9.45,High
17,Dwaraka,Delhi,Residential,55,45,2023,11,Nov,65.61,54.11,10.61,9.11,High
17,Dwaraka,Delhi,Residential,55,45,2023,12,Dec,65.41,53.86,10.41,8.86,High
17,Dwaraka,Delhi,Residential,55,45,2024,1,Jan,65.53,53.8,10.53,8.8,High
17,Dwaraka,Delhi,Residential,55,45,2024,2,Feb,65.96,54.15,10.96,9.15,High
17,Dwaraka,Delhi,Residential,55,45,2024,3,Mar,66.41,54.86,11.41,9.86,High
17,Dwaraka,Delhi,Residential,55,45,2024,4,Apr,67.14,54.74,12.14,9.74,High
17,Dwaraka,Delhi,Residential,55,45,2024,5,May,66.35,55.24,11.35,10.24,High
17,Dwaraka,Delhi,Residential,55,45,2024,6,Jun,67.75,55.65,12.75,10.65,High
17,Dwaraka,Delhi,Residential,55,45,2024,7,Jul,66.95,55.0,11.95,10.0,High
17,Dwaraka,Delhi,Residential,55,45,2024,8,Aug,66.8,54.71,11.8,9.71,High
17,Dwaraka,Delhi,Residential,55,45,2024,9,Sep,66.52,54.9,11.52,9.9,High
17,Dwaraka,Delhi,Residential,55,45,2024,10,Oct,66.87,55.55,11.87,10.55,High
17,Dwaraka,Delhi,Residential,55,45,2024,11,Nov,66.4,54.6,11.4,9.6,High
17,Dwaraka,Delhi,Residential,55,45,2024,12,Dec,65.69,53.95,10.69,8.95,High
18,Greater Kailash,Delhi,Residential,55,45,2020,1,Jan,60.93,50.32,5.93,5.32,High
18,Greater Kailash,Delhi,Residential,55,45,2020,2,Feb,61.17,50.63,6.17,5.63,High
18,Greater Kailash,Delhi,Residential,55,45,2020,3,Mar,61.69,51.22,6.69,6.22,High
18,Greater Kailash,Delhi,Residential,55,45,2020,4,Apr,62.3,51.2,7.3,6.2,High
18,Greater Kailash,Delhi,Residential,55,45,2020,5,May,62.52,51.43,7.52,6.43,High
18,Greater Kailash,Delhi,Residential,55,45,2020,6,Jun,63.01,51.43,8.01,6.43,High
18,Greater Kailash,Delhi,Residential,55,45,2020,7,Jul,62.24,51.24,7.24,6.24,High
18,Greater Kailash,Delhi,Residential,55,45,2020,8,Aug,61.76,50.94,6.76,5.94,High
18,Greater Kailash,Delhi,Residential,55,45,2020,9,Sep,61.78,51.17,6.78,6.17,High
18,Greater Kailash,Delhi,Residential,55,45,2020,10,Oct,62.17,51.24,7.17,6.24,High
18,Greater Kailash,Delhi,Residential,55,45,2020,11,Nov,62.01,50.87,7.01,5.87,High
18,Greater Kailash,Delhi,Residential,55,45,2020,12,Dec,61.3,50.48,6.3,5.48,High
18,Greater Kailash,Delhi,Residential,55,45,2021,1,Jan,62.57,51.48,7.57,6.48,High
18,Greater Kailash,Delhi,Residential,55,45,2021,2,Feb,62.09,51.77,7.09,6.77,High
18,Greater Kailash,Delhi,Residential,55,45,2021,3,Mar,63.66,52.39,8.66,7.39,High
18,Greater Kailash,Delhi,Residential,55,45,2021,4,Apr,63.94,52.65,8.94,7.65,High
18,Greater Kailash,Delhi,Residential,55,45,2021,5,May,64.02,52.64,9.02,7.64,High
18,Greater Kailash,Delhi,Residential,55,45,2021,6,Jun,64.05,52.74,9.05,7.74,High
18,Greater Kailash,Delhi,Residential,55,45,2021,7,Jul,63.95,52.74,8.95,7.74,High
18,Greater Kailash,Delhi,Residential,55,45,2021,8,Aug,63.47,52.21,8.47,7.21,High
18,Greater Kailash,Delhi,Residential,55,45,2021,9,Sep,63.3,52.32,8.3,7.32,High
18,Greater Kailash,Delhi,Residential,55,45,2021,10,Oct,63.14,51.94,8.14,6.94,High
18,Greater Kailash,Delhi,Residential,55,45,2021,11,Nov,63.06,51.86,8.06,6.86,High
18,Greater Kailash,Delhi,Residential,55,45,2021,12,Dec,62.47,51.67,7.47,6.67,High
18,Greater Kailash,Delhi,Residential,55,45,2022,1,Jan,63.39,52.59,8.39,7.59,High
18,Greater Kailash,Delhi,Residential,55,45,2022,2,Feb,63.78,52.56,8.78,7.56,High
18,Greater Kailash,Delhi,Residential,55,45,2022,3,Mar,64.46,52.67,9.46,7.67,High
18,Greater Kailash,Delhi,Residential,55,45,2022,4,Apr,64.96,53.08,9.96,8.08,High
18,Greater Kailash,Delhi,Residential,55,45,2022,5,May,65.17,53.09,10.17,8.09,High
18,Greater Kailash,Delhi,Residential,55,45,2022,6,Jun,64.81,53.66,9.81,8.66,High
18,Greater Kailash,Delhi,Residential,55,45,2022,7,Jul,64.89,53.02,9.89,8.02,High
18,Greater Kailash,Delhi,Residential,55,45,2022,8,Aug,64.28,53.23,9.28,8.23,High
18,Greater Kailash,Delhi,Residential,55,45,2022,9,Sep,64.0,53.23,9.0,8.23,High
18,Greater Kailash,Delhi,Residential,55,45,2022,10,Oct,64.27,53.23,9.27,8.23,High
18,Greater Kailash,Delhi,Residential,55,45,2022,11,Nov,64.12,52.92,9.12,7.92,High
18,Greater Kailash,Delhi,Residential,55,45,2022,12,Dec,63.46,52.37,8.46,7.37,High
18,Greater Kailash,Delhi,Residential,55,45,2023,1,Jan,63.91,52.4,8.91,7.4,High
18,Greater Kailash,Delhi,Residential,55,45,2023,2,Feb,64.29,52.7,9.29,7.7,High
18,Greater Kailash,Delhi,Residential,55,45,2023,3,Mar,64.64,53.0,9.64,8.0,High
18,Greater Kailash,Delhi,Residential,55,45,2023,4,Apr,64.46,53.36,9.46,8.36,High
18,Greater Kailash,Delhi,Residential,55,45,2023,5,May,66.0,53.76,11.0,8.76,High
18,Greater Kailash,Delhi,Residential,55,45,2023,6,Jun,65.6,53.75,10.6,8.75,High
18,Greater Kailash,Delhi,Residential,55,45,2023,7,Jul,65.21,53.61,10.21,8.61,High
18,Greater Kailash,Delhi,Residential,55,45,2023,8,Aug,64.6,53.52,9.6,8.52,High
18,Greater Kailash,Delhi,Residential,55,45,2023,9,Sep,64.88,53.34,9.88,8.34,High
18,Greater Kailash,Delhi,Residential,55,45,2023,10,Oct,65.01,53.4,10.01,8.4,High
18,Greater Kailash,Delhi,Residential,55,45,2023,11,Nov,64.77,53.22,9.77,8.22,High
18,Greater Kailash,Delhi,Residential,55,45,2023,12,Dec,63.91,52.59,8.91,7.59,High
18,Greater Kailash,Delhi,Residential,55,45,2024,1,Jan,64.43,53.31,9.43,8.31,High
18,Greater Kailash,Delhi,Residential,55,45,2024,2,Feb,64.29,52.91,9.29,7.91,High
18,Greater Kailash,Delhi,Residential,55,45,2024,3,Mar,65.24,53.61,10.24,8.61,High
18,Greater Kailash,Delhi,Residential,55,45,2024,4,Apr,65.64,53.85,10.64,8.85,High
18,Greater Kailash,Delhi,Residential,55,45,2024,5,May,65.84,54.3,10.84,9.3,High
18,Greater Kailash,Delhi,Residential,55,45,2024,6,Jun,65.7,54.03,10.7,9.03,High
18,Greater Kailash,Delhi,Residential,55,45,2024,7,Jul,65.67,53.57,10.67,8.57,High
18,Greater Kailash,Delhi,Residential,55,45,2024,8,Aug,65.36,54.03,10.36,9.03,High
18,Greater Kailash,Delhi,Residential,55,45,2024,9,Sep,65.21,53.65,10.21,8.65,High
18,Greater Kailash,Delhi,Residential,55,45,2024,10,Oct,65.08,53.68,10.08,8.68,High
18,Greater Kailash,Delhi,Residential,55,45,2024,11,Nov,65.01,53.44,10.01,8.44,High
18,Greater Kailash,Delhi,Residential,55,45,2024,12,Dec,64.82,53.21,9.82,8.21,High
19,Inder Puri,Delhi,Residential,55,45,2020,1,Jan,63.42,53.25,8.42,8.25,High
19,Inder Puri,Delhi,Residential,55,45,2020,2,Feb,64.02,53.63,9.02,8.63,High
19,Inder Puri,Delhi,Residential,55,45,2020,3,Mar,64.9,53.6,9.9,8.6,High
19,Inder Puri,Delhi,Residential,55,45,2020,4,Apr,64.7,53.75,9.7,8.75,High
19,Inder Puri,Delhi,Residential,55,45,2020,5,May,65.14,54.29,10.14,9.29,High
19,Inder Puri,Delhi,Residential,55,45,2020,6,Jun,65.65,54.38,10.65,9.38,High
19,Inder Puri,Delhi,Residential,55,45,2020,7,Jul,64.92,54.13,9.92,9.13,High
19,Inder Puri,Delhi,Residential,55,45,2020,8,Aug,64.49,54.32,9.49,9.32,High
19,Inder Puri,Delhi,Residential,55,45,2020,9,Sep,64.1,53.84,9.1,8.84,High
19,Inder Puri,Delhi,Residential,55,45,2020,10,Oct,65.21,54.0,10.21,9.0,High
19,Inder Puri,Delhi,Residential,55,45,2020,11,Nov,64.35,53.63,9.35,8.63,High
19,Inder Puri,Delhi,Residential,55,45,2020,12,Dec,63.75,53.57,8.75,8.57,High
19,Inder Puri,Delhi,Residential,55,45,2021,1,Jan,64.55,54.71,9.55,9.71,High
19,Inder Puri,Delhi,Residential,55,45,2021,2,Feb,64.94,54.55,9.94,9.55,High
19,Inder Puri,Delhi,Residential,55,45,2021,3,Mar,65.79,55.12,10.79,10.12,High
19,Inder Puri,Delhi,Residential,55,45,2021,4,Apr,65.9,55.29,10.9,10.29,High
19,Inder Puri,Delhi,Residential,55,45,2021,5,May,67.11,55.13,12.11,10.13,High
19,Inder Puri,Delhi,Residential,55,45,2021,6,Jun,66.85,55.47,11.85,10.47,High
19,Inder Puri,Delhi,Residential,55,45,2021,7,Jul,66.51,55.3,11.51,10.3,High
19,Inder Puri,Delhi,Residential,55,45,2021,8,Aug,65.94,55.2,10.94,10.2,High
19,Inder Puri,Delhi,Residential,55,45,2021,9,Sep,66.35,54.96,11.35,9.96,High
19,Inder Puri,Delhi,Residential,55,45,2021,10,Oct,66.28,54.94,11.28,9.94,High
19,Inder Puri,Delhi,Residential,55,45,2021,11,Nov,65.56,54.99,10.56,9.99,High
19,Inder Puri,Delhi,Residential,55,45,2021,12,Dec,65.57,54.57,10.57,9.57,High
19,Inder Puri,Delhi,Residential,55,45,2022,1,Jan,66.02,55.1,11.02,10.1,High
19,Inder Puri,Delhi,Residential,55,45,2022,2,Feb,65.99,55.42,10.99,10.42,High
19,Inder Puri,Delhi,Residential,55,45,2022,3,Mar,67.12,55.61,12.12,10.61,High
19,Inder Puri,Delhi,Residential,55,45,2022,4,Apr,67.18,55.95,12.18,10.95,High
19,Inder Puri,Delhi,Residential,55,45,2022,5,May,67.49,56.09,12.49,11.09,High
19,Inder Puri,Delhi,Residential,55,45,2022,6,Jun,68.32,56.25,13.32,11.25,High
19,Inder Puri,Delhi,Residential,55,45,2022,7,Jul,67.31,55.87,12.31,10.87,High
19,Inder Puri,Delhi,Residential,55,45,2022,8,Aug,67.29,55.76,12.29,10.76,High
19,Inder Puri,Delhi,Residential,55,45,2022,9,Sep,66.74,55.96,11.74,10.96,High
19,Inder Puri,Delhi,Residential,55,45,2022,10,Oct,67.45,55.78,12.45,10.78,High
19,Inder Puri,Delhi,Residential,55,45,2022,11,Nov,66.33,55.8,11.33,10.8,High
19,Inder Puri,Delhi,Residential,55,45,2022,12,Dec,66.03,55.36,11.03,10.36,High
19,Inder Puri,Delhi,Residential,55,45,2023,1,Jan,66.01,55.58,11.01,10.58,High
19,Inder Puri,Delhi,Residential,55,45,2023,2,Feb,66.4,55.75,11.4,10.75,High
19,Inder Puri,Delhi,Residential,55,45,2023,3,Mar,67.3,55.81,12.3,10.81,High
19,Inder Puri,Delhi,Residential,55,45,2023,4,Apr,67.6,56.34,12.6,11.34,High
19,Inder Puri,Delhi,Residential,55,45,2023,5,May,68.03,56.52,13.03,11.52,High
19,Inder Puri,Delhi,Residential,55,45,2023,6,Jun,68.69,56.29,13.69,11.29,High
19,Inder Puri,Delhi,Residential,55,45,2023,7,Jul,68.2,56.32,13.2,11.32,High
19,Inder Puri,Delhi,Residential,55,45,2023,8,Aug,67.28,55.83,12.28,10.83,High
19,Inder Puri,Delhi,Residential,55,45,2023,9,Sep,67.25,56.18,12.25,11.18,High
19,Inder Puri,Delhi,Residential,55,45,2023,10,Oct,67.47,56.5,12.47,11.5,High
19,Inder Puri,Delhi,Residential,55,45,2023,11,Nov,66.84,55.9,11.84,10.9,High
19,Inder Puri,Delhi,Residential,55,45,2023,12,Dec,66.29,55.57,11.29,10.57,High
19,Inder Puri,Delhi,Residential,55,45,2024,1,Jan,67.22,55.72,12.22,10.72,High
19,Inder Puri,Delhi,Residential,55,45,2024,2,Feb,66.55,56.04,11.55,11.04,High
19,Inder Puri,Delhi,Residential,55,45,2024,3,Mar,67.91,56.48,12.91,11.48,High
19,Inder Puri,Delhi,Residential,55,45,2024,4,Apr,68.51,56.39,13.51,11.39,High
19,Inder Puri,Delhi,Residential,55,45,2024,5,May,68.67,57.04,13.67,12.04,High
19,Inder Puri,Delhi,Residential,55,45,2024,6,Jun,68.26,57.06,13.26,12.06,High
19,Inder Puri,Delhi,Residential,55,45,2024,7,Jul,68.17,56.68,13.17,11.68,High
19,Inder Puri,Delhi,Residential,55,45,2024,8,Aug,68.09,56.4,13.09,11.4,High
19,Inder Puri,Delhi,Residential,55,45,2024,9,Sep,67.63,56.41,12.63,11.41,High
19,Inder Puri,Delhi,Residential,55,45,2024,10,Oct,67.73,56.38,12.73,11.38,High
19,Inder Puri,Delhi,Residential,55,45,2024,11,Nov,67.87,56.07,12.87,11.07,High
19,Inder Puri,Delhi,Residential,55,45,2024,12,Dec,67.27,55.99,12.27,10.99,High
20,Janak Puri,Delhi,Residential,55,45,2020,1,Jan,62.87,52.46,7.87,7.46,High
20,Janak Puri,Delhi,Residential,55,45,2020,2,Feb,63.8,52.6,8.8,7.6,High
20,Janak Puri,Delhi,Residential,55,45,2020,3,Mar,63.98,53.29,8.98,8.29,High
20,Janak Puri,Delhi,Residential,55,45,2020,4,Apr,64.7,53.35,9.7,8.35,High
20,Janak Puri,Delhi,Residential,55,45,2020,5,May,64.65,53.88,9.65,8.88,High
20,Janak Puri,Delhi,Residential,55,45,2020,6,Jun,65.43,54.0,10.43,9.0,High
20,Janak Puri,Delhi,Residential,55,45,2020,7,Jul,64.62,53.34,9.62,8.34,High
20,Janak Puri,Delhi,Residential,55,45,2020,8,Aug,64.09,53.4,9.09,8.4,High
20,Janak Puri,Delhi,Residential,55,45,2020,9,Sep,64.2,53.48,9.2,8.48,High
20,Janak Puri,Delhi,Residential,55,45,2020,10,Oct,64.46,53.1,9.46,8.1,High
20,Janak Puri,Delhi,Residential,55,45,2020,11,Nov,64.26,52.9,9.26,7.9,High
20,Janak Puri,Delhi,Residential,55,45,2020,12,Dec,63.3,52.75,8.3,7.75,High
20,Janak Puri,Delhi,Residential,55,45,2021,1,Jan,65.2,54.42,10.2,9.42,High
20,Janak Puri,Delhi,Residential,55,45,2021,2,Feb,65.05,53.96,10.05,8.96,High
20,Janak Puri,Delhi,Residential,55,45,2021,3,Mar,65.63,54.58,10.63,9.58,High
20,Janak Puri,Delhi,Residential,55,45,2021,4,Apr,65.82,54.96,10.82,9.96,High
20,Janak Puri,Delhi,Residential,55,45,2021,5,May,66.26,54.9,11.26,9.9,High
20,Janak Puri,Delhi,Residential,55,45,2021,6,Jun,66.57,55.08,11.57,10.08,High
20,Janak Puri,Delhi,Residential,55,45,2021,7,Jul,66.21,54.58,11.21,9.58,High
